WARNING - psiflow.learning - adding atomic energies from model into SequentialLearning
INFO - psiflow.learning - performing random pretraining
INFO - psiflow.models.base - training model using 81 states for training and 9 for validation
INFO - psiflow.sampling - 
INFO - psiflow.sampling - 
INFO - psiflow.learning - reinitializing scale/shift/avg_num_neighbors on data_train
INFO - psiflow.models.base - training model using 162 states for training and 18 for validation
INFO - psiflow.metrics - 
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+-------------------------------------+
| walker_index | counter | is_discarded | is_reset | f_rmse | disagreement | temperature | identifier | e_rmse |                              stdout |
|           71 |    5000 |        False |    False |  40.82 |         None |      461.13 |        521 |   0.66 | task_15094_molecular_dynamics_openmm |
|           72 |    5000 |        False |    False |  34.32 |         None |      471.69 |        522 |   0.12 | task_15106_molecular_dynamics_openmm |
|           73 |    5000 |        False |    False |  33.28 |         None |      462.23 |        523 |   0.10 | task_15118_molecular_dynamics_openmm |
|           74 |    5000 |        False |    False |  32.51 |         None |      461.35 |        524 |   0.38 | task_15130_molecular_dynamics_openmm |
|           75 |    5000 |        False |    False |  35.47 |         None |      455.50 |        525 |   0.01 | task_15142_molecular_dynamics_openmm |
|           76 |    5000 |        False |    False |  34.07 |         None |      465.58 |        526 |   0.02 | task_15154_molecular_dynamics_openmm |
|           77 |    5000 |        False |    False |  37.85 |         None |      451.93 |        527 |   0.06 | task_15166_molecular_dynamics_openmm |
|           78 |    5000 |        False |    False |  36.56 |         None |      457.67 |        528 |   0.22 | task_15178_molecular_dynamics_openmm |
|           79 |    5000 |        False |    False |  32.25 |         None |      453.46 |        529 |   0.34 | task_15190_molecular_dynamics_openmm |
|           80 |    5000 |        False |    False |  33.95 |         None |      424.19 |        530 |   4.15 | task_15202_molecular_dynamics_openmm |
|           81 |    5000 |        False |    False |  35.82 |         None |      435.45 |        531 |   4.31 | task_15214_molecular_dynamics_openmm |
|           82 |    5000 |        False |    False |  39.61 |         None |      444.78 |        532 |   3.92 | task_15226_molecular_dynamics_openmm |
|           83 |    5000 |        False |    False |  33.64 |         None |      439.32 |        533 |   2.94 | task_15238_molecular_dynamics_openmm |
|           84 |    5000 |        False |    False |  38.87 |         None |      431.66 |        534 |   3.81 | task_15250_molecular_dynamics_openmm |
|           85 |    5000 |        False |    False |  37.37 |         None |      431.22 |        535 |   2.42 | task_15262_molecular_dynamics_openmm |
|           86 |    5000 |        False |    False |  39.58 |         None |      427.98 |        536 |   4.90 | task_15274_molecular_dynamics_openmm |
|           87 |    5000 |        False |    False |  34.11 |         None |      436.66 |        537 |   3.36 | task_15286_molecular_dynamics_openmm |
|           88 |    5000 |        False |    False |  43.09 |         None |      430.74 |        538 |   3.79 | task_15298_molecular_dynamics_openmm |
|           89 |    5000 |        False |    False |  37.19 |         None |      450.20 |        539 |   4.11 | task_15310_molecular_dynamics_openmm |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+

INFO - psiflow.sampling - 
INFO - psiflow.sampling - 
INFO - psiflow.learning - reinitializing scale/shift/avg_num_neighbors on data_train
INFO - psiflow.models.base - training model using 567 states for training and 63 for validation
INFO - psiflow.metrics - 
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
| walker_index | counter | is_discarded | is_reset | f_rmse | disagreement | temperature | identifier | e_rmse |                               stdout |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
|            0 |    6000 |        False |    False |  31.43 |         None |      543.09 |        540 |   1.75 | task_17111_molecular_dynamics_openmm |
|            1 |    6000 |        False |    False |  35.02 |         None |      538.41 |        541 |   2.25 | task_17123_molecular_dynamics_openmm |
|            2 |    6000 |        False |    False |  28.71 |         None |      533.62 |        542 |   1.46 | task_17135_molecular_dynamics_openmm |
|            3 |    6000 |        False |    False |  37.85 |         None |      520.41 |        543 |   2.01 | task_17147_molecular_dynamics_openmm |
|            4 |    6000 |        False |    False |  41.70 |         None |      513.81 |        544 |   2.95 | task_17159_molecular_dynamics_openmm |
|            5 |    6000 |        False |    False |  33.67 |         None |      511.94 |        545 |   1.62 | task_17171_molecular_dynamics_openmm |
|            6 |    6000 |        False |    False |  42.71 |         None |      542.92 |        546 |   2.54 | task_17183_molecular_dynamics_openmm |
|            7 |    6000 |        False |    False |  32.53 |         None |      536.62 |        547 |   2.23 | task_17195_molecular_dynamics_openmm |
|            8 |    6000 |        False |    False |  34.42 |         None |      528.54 |        548 |   3.03 | task_17207_molecular_dynamics_openmm |
|            9 |    6000 |        False |    False |  42.38 |         None |      564.21 |        549 |   2.62 | task_17219_molecular_dynamics_openmm |
|           10 |    6000 |        False |    False |  31.78 |         None |      534.46 |        550 |   0.58 | task_17231_molecular_dynamics_openmm |
|           11 |    6000 |        False |    False |  40.76 |         None |      525.91 |        551 |   1.70 | task_17243_molecular_dynamics_openmm |
|           12 |    6000 |        False |    False |  35.17 |         None |      553.65 |        552 |   0.94 | task_17255_molecular_dynamics_openmm |
|           13 |    6000 |        False |    False |  42.14 |         None |      546.76 |        553 |   1.90 | task_17267_molecular_dynamics_openmm |
|           14 |    6000 |        False |    False |  32.20 |         None |      534.81 |        554 |   0.83 | task_17279_molecular_dynamics_openmm |
|           15 |    6000 |        False |    False |  51.43 |         None |      558.81 |        555 |   2.30 | task_17291_molecular_dynamics_openmm |
|           16 |    6000 |        False |    False |  34.74 |         None |      539.49 |        556 |   1.10 | task_17303_molecular_dynamics_openmm |
|           17 |    6000 |        False |    False |  39.81 |         None |      539.90 |        557 |   2.34 | task_17315_molecular_dynamics_openmm |
|           18 |    6000 |        False |    False |  38.72 |         None |      521.50 |        558 |   1.40 | task_17327_molecular_dynamics_openmm |
|           19 |    6000 |        False |    False |  42.69 |         None |      543.69 |        559 |   1.45 | task_17339_molecular_dynamics_openmm |
|           20 |    6000 |        False |    False |  32.62 |         None |      535.19 |        560 |   0.89 | task_17351_molecular_dynamics_openmm |
|           21 |    6000 |        False |    False |  31.90 |         None |      540.53 |        561 |   0.72 | task_17363_molecular_dynamics_openmm |
|           22 |    6000 |        False |    False |  35.29 |         None |      530.79 |        562 |   0.51 | task_17375_molecular_dynamics_openmm |
|           23 |    6000 |        False |    False |  36.88 |         None |      544.48 |        563 |   0.66 | task_17387_molecular_dynamics_openmm |
|           24 |    6000 |        False |    False |  38.09 |         None |      539.99 |        564 |   0.72 | task_17399_molecular_dynamics_openmm |
|           25 |    6000 |        False |    False |  36.86 |         None |      540.95 |        565 |   0.63 | task_17411_molecular_dynamics_openmm |
|           26 |    6000 |        False |    False |  44.30 |         None |      548.16 |        566 |   1.21 | task_17423_molecular_dynamics_openmm |
|           27 |    6000 |        False |    False |  34.21 |         None |      550.74 |        567 |   0.81 | task_17435_molecular_dynamics_openmm |
|           28 |    6000 |        False |    False |  37.43 |         None |      553.93 |        568 |   0.58 | task_17447_molecular_dynamics_openmm |
|           29 |    6000 |        False |    False |  32.17 |         None |      551.28 |        569 |   0.44 | task_17459_molecular_dynamics_openmm |
|           30 |    6000 |        False |    False |  32.88 |         None |      553.32 |        570 |   0.35 | task_17471_molecular_dynamics_openmm |
|           31 |    6000 |        False |    False |  33.89 |         None |      556.39 |        571 |   0.10 | task_17483_molecular_dynamics_openmm |
|           32 |    6000 |        False |    False |  30.68 |         None |      548.01 |        572 |   0.10 | task_17495_molecular_dynamics_openmm |
|           33 |    6000 |        False |    False |  33.82 |         None |      537.97 |        573 |   0.55 | task_17507_molecular_dynamics_openmm |
|           34 |    6000 |        False |    False |  41.36 |         None |      559.68 |        574 |   1.46 | task_17519_molecular_dynamics_openmm |
|           35 |    6000 |        False |    False |  45.30 |         None |      523.08 |        575 |   1.96 | task_17531_molecular_dynamics_openmm |
|           36 |    6000 |        False |    False |  33.96 |         None |      531.19 |        576 |   0.82 | task_17543_molecular_dynamics_openmm |
|           37 |    6000 |        False |    False |  34.12 |         None |      539.24 |        577 |   0.30 | task_17555_molecular_dynamics_openmm |
|           38 |    6000 |        False |    False |  37.19 |         None |      552.90 |        578 |   0.38 | task_17567_molecular_dynamics_openmm |
|           39 |    6000 |        False |    False |  35.69 |         None |      537.52 |        579 |   0.62 | task_17579_molecular_dynamics_openmm |
|           40 |    6000 |        False |    False |  45.36 |         None |      538.47 |        580 |   1.07 | task_17591_molecular_dynamics_openmm |
|           41 |    6000 |        False |    False |  34.90 |         None |      515.73 |        581 |   0.50 | task_17603_molecular_dynamics_openmm |
|           42 |    6000 |        False |    False |  36.80 |         None |      557.35 |        582 |   0.07 | task_17615_molecular_dynamics_openmm |
|           43 |    6000 |        False |    False |  35.81 |         None |      545.45 |        583 |   0.16 | task_17627_molecular_dynamics_openmm |
|           44 |    6000 |        False |    False |  38.16 |         None |      548.56 |        584 |   0.33 | task_17639_molecular_dynamics_openmm |
|           45 |    6000 |        False |    False |  35.50 |         None |      564.39 |        585 |   0.48 | task_17651_molecular_dynamics_openmm |
|           46 |    6000 |        False |    False |  35.50 |         None |      544.66 |        586 |   0.39 | task_17663_molecular_dynamics_openmm |
|           47 |    6000 |        False |    False |  33.49 |         None |      552.15 |        587 |   0.30 | task_17675_molecular_dynamics_openmm |
|           48 |    6000 |        False |    False |  39.63 |         None |      538.63 |        588 |   0.44 | task_17687_molecular_dynamics_openmm |
|           49 |    6000 |        False |    False |  38.22 |         None |      545.79 |        589 |   0.25 | task_17699_molecular_dynamics_openmm |
|           50 |    6000 |        False |    False |  34.89 |         None |      551.86 |        590 |   0.35 | task_17711_molecular_dynamics_openmm |
|           51 |    6000 |        False |    False |  31.54 |         None |      542.31 |        591 |   0.13 | task_17723_molecular_dynamics_openmm |
|           52 |    6000 |        False |    False |  35.48 |         None |      548.28 |        592 |   0.36 | task_17735_molecular_dynamics_openmm |
|           53 |    6000 |        False |    False |  33.66 |         None |      562.09 |        593 |   0.47 | task_17747_molecular_dynamics_openmm |
|           54 |    6000 |        False |    False |  39.01 |         None |      553.10 |        594 |   0.31 | task_17759_molecular_dynamics_openmm |
|           55 |    6000 |        False |    False |  42.35 |         None |      545.34 |        595 |   0.97 | task_17771_molecular_dynamics_openmm |
|           56 |    6000 |        False |    False |  36.45 |         None |      547.22 |        596 |   0.34 | task_17783_molecular_dynamics_openmm |
|           57 |    6000 |        False |    False |  32.36 |         None |      545.83 |        597 |   0.42 | task_17795_molecular_dynamics_openmm |
|           58 |    6000 |        False |    False |  35.63 |         None |      541.01 |        598 |   0.53 | task_17807_molecular_dynamics_openmm |
|           59 |    6000 |        False |    False |  33.20 |         None |      540.71 |        599 |   0.00 | task_17819_molecular_dynamics_openmm |
|           60 |    6000 |        False |    False |  31.81 |         None |      555.46 |        600 |   0.11 | task_17831_molecular_dynamics_openmm |
|           61 |    6000 |        False |    False |  37.33 |         None |      542.42 |        601 |   0.48 | task_17843_molecular_dynamics_openmm |
|           62 |    6000 |        False |    False |  33.81 |         None |      550.51 |        602 |   0.27 | task_17855_molecular_dynamics_openmm |
|           63 |    6000 |        False |    False |  32.69 |         None |      556.84 |        603 |   0.30 | task_17867_molecular_dynamics_openmm |
|           64 |    6000 |        False |    False |  32.90 |         None |      552.66 |        604 |   0.44 | task_17879_molecular_dynamics_openmm |
|           65 |    6000 |        False |    False |  31.61 |         None |      553.87 |        605 |   0.43 | task_17891_molecular_dynamics_openmm |
|           66 |    6000 |        False |    False |  32.46 |         None |      570.00 |        606 |   0.32 | task_17903_molecular_dynamics_openmm |
|           67 |    6000 |        False |    False |  34.40 |         None |      539.47 |        607 |   0.16 | task_17915_molecular_dynamics_openmm |
|           68 |    6000 |        False |    False |  33.32 |         None |      551.60 |        608 |   0.21 | task_17927_molecular_dynamics_openmm |
|           69 |    6000 |        False |    False |  34.53 |         None |      542.56 |        609 |   0.08 | task_17939_molecular_dynamics_openmm |
|           70 |    6000 |        False |    False |  35.36 |         None |      556.64 |        610 |   0.16 | task_17951_molecular_dynamics_openmm |
|           71 |    6000 |        False |    False |  47.64 |         None |      541.76 |        611 |   1.68 | task_17963_molecular_dynamics_openmm |
|           72 |    6000 |        False |    False |  37.06 |         None |      550.21 |        612 |   0.05 | task_17975_molecular_dynamics_openmm |
|           73 |    6000 |        False |    False |  35.49 |         None |      549.85 |        613 |   0.27 | task_17987_molecular_dynamics_openmm |
|           74 |    6000 |        False |    False |  33.41 |         None |      559.68 |        614 |   0.39 | task_17999_molecular_dynamics_openmm |
|           75 |    6000 |        False |    False |  35.03 |         None |      534.21 |        615 |   0.29 | task_18011_molecular_dynamics_openmm |
|           76 |    6000 |        False |    False |  41.85 |         None |      560.54 |        616 |   0.32 | task_18023_molecular_dynamics_openmm |
|           77 |    6000 |        False |    False |  36.86 |         None |      543.78 |        617 |   0.09 | task_18035_molecular_dynamics_openmm |
|           78 |    6000 |        False |    False |  34.25 |         None |      552.23 |        618 |   0.08 | task_18047_molecular_dynamics_openmm |
|           79 |    6000 |        False |    False |  36.38 |         None |      539.54 |        619 |   0.14 | task_18059_molecular_dynamics_openmm |
|           80 |    6000 |        False |    False |  38.77 |         None |      510.30 |        620 |   2.05 | task_18071_molecular_dynamics_openmm |
|           81 |    6000 |        False |    False |  34.39 |         None |      529.66 |        621 |   1.96 | task_18083_molecular_dynamics_openmm |
|           82 |    6000 |        False |    False |  41.48 |         None |      545.93 |        622 |   1.89 | task_18095_molecular_dynamics_openmm |
|           83 |    6000 |        False |    False |  37.34 |         None |      534.89 |        623 |   2.12 | task_18107_molecular_dynamics_openmm |
|           84 |    6000 |        False |    False |  35.43 |         None |      543.41 |        624 |   1.76 | task_18119_molecular_dynamics_openmm |
|           85 |    6000 |        False |    False |  29.17 |         None |      518.23 |        625 |   0.73 | task_18131_molecular_dynamics_openmm |
|           86 |    6000 |        False |    False |  50.38 |         None |      522.86 |        626 |   5.82 | task_18143_molecular_dynamics_openmm |
|           87 |    6000 |        False |    False |  44.16 |         None |      535.06 |        627 |   2.85 | task_18155_molecular_dynamics_openmm |
|           88 |    6000 |        False |    False |  45.04 |         None |      528.30 |        628 |   1.84 | task_18167_molecular_dynamics_openmm |
|           89 |    6000 |        False |    False |  45.24 |         None |      526.81 |        629 |   3.15 | task_18179_molecular_dynamics_openmm |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+

INFO - psiflow.sampling - 
INFO - psiflow.sampling - 
INFO - psiflow.learning - reinitializing scale/shift/avg_num_neighbors on data_train
INFO - psiflow.models.base - training model using 648 states for training and 72 for validation
INFO - psiflow.metrics - 
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
| walker_index | counter | is_discarded | is_reset | f_rmse | disagreement | temperature | identifier | e_rmse |                               stdout |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
|            0 |    7000 |        False |    False |  29.69 |         None |      552.46 |        630 |   3.12 | task_19983_molecular_dynamics_openmm |
|            1 |    7000 |        False |    False |  30.65 |         None |      544.21 |        631 |   2.97 | task_19995_molecular_dynamics_openmm |
|            2 |    7000 |        False |    False |  27.06 |         None |      534.73 |        632 |   3.02 | task_20007_molecular_dynamics_openmm |
|            3 |    7000 |        False |    False |  41.20 |         None |      541.49 |        633 |   6.91 | task_20019_molecular_dynamics_openmm |
|            4 |    7000 |        False |    False |  37.45 |         None |      545.53 |        634 |   3.40 | task_20031_molecular_dynamics_openmm |
|            5 |    7000 |        False |    False |  42.64 |         None |      539.41 |        635 |   4.69 | task_20043_molecular_dynamics_openmm |
|            6 |    7000 |        False |    False |  40.74 |         None |      551.87 |        636 |   5.70 | task_20055_molecular_dynamics_openmm |
|            7 |    7000 |        False |    False |  29.88 |         None |      512.55 |        637 |   2.09 | task_20067_molecular_dynamics_openmm |
|            8 |    7000 |        False |    False |  33.77 |         None |      546.74 |        638 |   2.58 | task_20079_molecular_dynamics_openmm |
|            9 |    7000 |        False |    False |  39.31 |         None |      564.86 |        639 |   4.34 | task_20091_molecular_dynamics_openmm |
|           10 |    7000 |        False |    False |  27.60 |         None |      563.96 |        640 |   0.97 | task_20103_molecular_dynamics_openmm |
|           11 |    7000 |        False |    False |  39.27 |         None |      561.78 |        641 |   2.96 | task_20115_molecular_dynamics_openmm |
|           12 |    7000 |        False |    False |  29.58 |         None |      575.41 |        642 |   1.85 | task_20127_molecular_dynamics_openmm |
|           13 |    7000 |        False |    False |  43.13 |         None |      565.04 |        643 |   2.85 | task_20139_molecular_dynamics_openmm |
|           14 |    7000 |        False |    False |  31.94 |         None |      531.33 |        644 |   1.72 | task_20151_molecular_dynamics_openmm |
|           15 |    7000 |        False |    False |  51.68 |         None |      568.82 |        645 |   1.72 | task_20163_molecular_dynamics_openmm |
|           16 |    7000 |        False |    False |  27.37 |         None |      556.87 |        646 |   0.67 | task_20175_molecular_dynamics_openmm |
|           17 |    7000 |        False |    False |  34.84 |         None |      570.25 |        647 |   1.46 | task_20187_molecular_dynamics_openmm |
|           18 |    7000 |        False |    False |  40.22 |         None |      553.71 |        648 |   3.63 | task_20199_molecular_dynamics_openmm |
|           19 |    7000 |        False |    False |  36.08 |         None |      550.45 |        649 |   0.69 | task_20211_molecular_dynamics_openmm |
|           20 |    7000 |        False |    False |  47.98 |         None |      550.48 |        650 |   1.02 | task_20223_molecular_dynamics_openmm |
|           21 |    7000 |        False |    False |  33.36 |         None |      566.73 |        651 |   1.03 | task_20235_molecular_dynamics_openmm |
|           22 |    7000 |        False |    False |  27.82 |         None |      561.74 |        652 |   0.28 | task_20247_molecular_dynamics_openmm |
|           23 |    7000 |        False |    False |  33.48 |         None |      587.28 |        653 |   1.12 | task_20259_molecular_dynamics_openmm |
|           24 |    7000 |        False |    False |  34.43 |         None |      567.52 |        654 |   1.38 | task_20271_molecular_dynamics_openmm |
|           25 |    7000 |        False |    False |  38.25 |         None |      566.84 |        655 |   1.89 | task_20283_molecular_dynamics_openmm |
|           26 |    7000 |        False |    False |  39.71 |         None |      577.95 |        656 |   2.06 | task_20295_molecular_dynamics_openmm |
|           27 |    7000 |        False |    False |  35.61 |         None |      580.29 |        657 |   1.41 | task_20307_molecular_dynamics_openmm |
|           28 |    7000 |        False |    False |  35.69 |         None |      554.31 |        658 |   1.97 | task_20319_molecular_dynamics_openmm |
|           29 |    7000 |        False |    False |  30.04 |         None |      557.53 |        659 |   1.18 | task_20331_molecular_dynamics_openmm |
|           30 |    7000 |        False |    False |  31.04 |         None |      572.36 |        660 |   0.43 | task_20343_molecular_dynamics_openmm |
|           31 |    7000 |        False |    False |  29.83 |         None |      566.73 |        661 |   0.08 | task_20355_molecular_dynamics_openmm |
|           32 |    7000 |        False |    False |  27.22 |         None |      564.67 |        662 |   0.27 | task_20367_molecular_dynamics_openmm |
|           33 |    7000 |        False |    False |  31.39 |         None |      569.55 |        663 |   0.73 | task_20379_molecular_dynamics_openmm |
|           34 |    7000 |        False |    False |  44.05 |         None |      577.00 |        664 |   2.69 | task_20391_molecular_dynamics_openmm |
|           35 |    7000 |        False |    False |  45.17 |         None |      557.44 |        665 |   2.41 | task_20403_molecular_dynamics_openmm |
|           36 |    7000 |        False |    False |  35.92 |         None |      562.35 |        666 |   1.39 | task_20415_molecular_dynamics_openmm |
|           37 |    7000 |        False |    False |  35.03 |         None |      575.15 |        667 |   0.96 | task_20427_molecular_dynamics_openmm |
|           38 |    7000 |        False |    False |  33.05 |         None |      574.12 |        668 |   1.00 | task_20439_molecular_dynamics_openmm |
|           39 |    7000 |        False |    False |  31.86 |         None |      560.29 |        669 |   0.57 | task_20451_molecular_dynamics_openmm |
|           40 |    7000 |        False |    False |  40.04 |         None |      579.36 |        670 |   1.57 | task_20463_molecular_dynamics_openmm |
|           41 |    7000 |        False |    False |  33.45 |         None |      562.13 |        671 |   0.46 | task_20475_molecular_dynamics_openmm |
|           42 |    7000 |        False |    False |  50.47 |         None |      570.47 |        672 |   1.19 | task_20487_molecular_dynamics_openmm |
|           43 |    7000 |        False |    False |  30.59 |         None |      565.67 |        673 |   0.09 | task_20499_molecular_dynamics_openmm |
|           44 |    7000 |        False |    False |  31.71 |         None |      582.97 |        674 |   0.53 | task_20511_molecular_dynamics_openmm |
|           45 |    7000 |        False |    False |  31.31 |         None |      568.72 |        675 |   0.29 | task_20523_molecular_dynamics_openmm |
|           46 |    7000 |        False |    False |  33.19 |         None |      553.89 |        676 |   0.54 | task_20535_molecular_dynamics_openmm |
|           47 |    7000 |        False |    False |  35.53 |         None |      578.62 |        677 |   0.57 | task_20547_molecular_dynamics_openmm |
|           48 |    7000 |        False |    False |  32.91 |         None |      577.38 |        678 |   0.27 | task_20559_molecular_dynamics_openmm |
|           49 |    7000 |        False |    False |  33.80 |         None |      576.57 |        679 |   0.36 | task_20571_molecular_dynamics_openmm |
|           50 |    7000 |        False |    False |  31.73 |         None |      578.65 |        680 |   0.07 | task_20583_molecular_dynamics_openmm |
|           51 |    7000 |        False |    False |  33.11 |         None |      565.43 |        681 |   0.42 | task_20595_molecular_dynamics_openmm |
|           52 |    7000 |        False |    False |  34.24 |         None |      587.48 |        682 |   0.62 | task_20607_molecular_dynamics_openmm |
|           53 |    7000 |        False |    False |  30.91 |         None |      572.01 |        683 |   0.21 | task_20619_molecular_dynamics_openmm |
|           54 |    7000 |        False |    False |  41.13 |         None |      576.61 |        684 |   2.31 | task_20631_molecular_dynamics_openmm |
|           55 |    7000 |        False |    False |  40.22 |         None |      589.83 |        685 |   0.93 | task_20643_molecular_dynamics_openmm |
|           56 |    7000 |        False |    False |  34.70 |         None |      575.82 |        686 |   0.18 | task_20655_molecular_dynamics_openmm |
|           57 |    7000 |        False |    False |  31.52 |         None |      564.10 |        687 |   0.11 | task_20667_molecular_dynamics_openmm |
|           58 |    7000 |        False |    False |  34.15 |         None |      588.14 |        688 |   0.19 | task_20679_molecular_dynamics_openmm |
|           59 |    7000 |        False |    False |  33.36 |         None |      570.98 |        689 |   0.29 | task_20691_molecular_dynamics_openmm |
|           60 |    7000 |        False |    False |  28.59 |         None |      583.81 |        690 |   0.42 | task_20703_molecular_dynamics_openmm |
|           61 |    7000 |        False |    False |  37.38 |         None |      576.50 |        691 |   0.92 | task_20715_molecular_dynamics_openmm |
|           62 |    7000 |        False |    False |  29.75 |         None |      573.09 |        692 |   0.39 | task_20727_molecular_dynamics_openmm |
|           63 |    7000 |        False |    False |  33.13 |         None |      567.32 |        693 |   0.25 | task_20739_molecular_dynamics_openmm |
|           64 |    7000 |        False |    False |  32.37 |         None |      570.17 |        694 |   0.32 | task_20751_molecular_dynamics_openmm |
|           65 |    7000 |        False |    False |  30.62 |         None |      582.61 |        695 |   0.39 | task_20763_molecular_dynamics_openmm |
|           66 |    7000 |        False |    False |  28.90 |         None |      570.64 |        696 |   0.29 | task_20775_molecular_dynamics_openmm |
|           67 |    7000 |        False |    False |  29.94 |         None |      587.08 |        697 |   0.24 | task_20787_molecular_dynamics_openmm |
|           68 |    7000 |        False |    False |  28.44 |         None |      582.62 |        698 |   0.45 | task_20799_molecular_dynamics_openmm |
|           69 |    7000 |        False |    False |  34.92 |         None |      574.52 |        699 |   0.22 | task_20811_molecular_dynamics_openmm |
|           70 |    7000 |        False |    False |  32.01 |         None |      582.57 |        700 |   0.17 | task_20823_molecular_dynamics_openmm |
|           71 |    7000 |        False |    False |  51.53 |         None |      572.45 |        701 |   2.18 | task_20835_molecular_dynamics_openmm |
|           72 |    7000 |        False |    False |  32.80 |         None |      583.05 |        702 |   0.23 | task_20847_molecular_dynamics_openmm |
|           73 |    7000 |        False |    False |  33.32 |         None |      578.41 |        703 |   0.12 | task_20859_molecular_dynamics_openmm |
|           74 |    7000 |        False |    False |  28.08 |         None |      573.75 |        704 |   0.18 | task_20871_molecular_dynamics_openmm |
|           75 |    7000 |        False |    False |  37.27 |         None |      577.86 |        705 |   0.33 | task_20883_molecular_dynamics_openmm |
|           76 |    7000 |        False |    False |  30.60 |         None |      584.66 |        706 |   0.11 | task_20895_molecular_dynamics_openmm |
|           77 |    7000 |        False |    False |  34.35 |         None |      571.69 |        707 |   0.24 | task_20907_molecular_dynamics_openmm |
|           78 |    7000 |        False |    False |  32.57 |         None |      573.83 |        708 |   0.13 | task_20919_molecular_dynamics_openmm |
|           79 |    7000 |        False |    False |  36.22 |         None |      577.06 |        709 |   0.04 | task_20931_molecular_dynamics_openmm |
|           80 |    7000 |        False |    False |  35.12 |         None |      539.29 |        710 |   2.02 | task_20943_molecular_dynamics_openmm |
|           81 |    7000 |        False |    False |  38.04 |         None |      539.34 |        711 |   3.48 | task_20955_molecular_dynamics_openmm |
|           82 |    7000 |        False |    False |  39.34 |         None |      550.26 |        712 |   2.80 | task_20967_molecular_dynamics_openmm |
|           83 |    7000 |        False |    False |  42.02 |         None |      566.55 |        713 |   4.69 | task_20979_molecular_dynamics_openmm |
|           84 |    7000 |        False |    False |  43.06 |         None |      563.20 |        714 |   2.53 | task_20991_molecular_dynamics_openmm |
|           85 |    7000 |        False |    False |  31.53 |         None |      538.72 |        715 |   1.92 | task_21003_molecular_dynamics_openmm |
|           86 |    7000 |        False |     True |  63.65 |         None |      546.27 |        716 |  10.65 | task_21015_molecular_dynamics_openmm |
|           87 |    7000 |        False |    False |  34.74 |         None |      561.51 |        717 |   3.68 | task_21027_molecular_dynamics_openmm |
|           88 |    7000 |        False |    False |  50.60 |         None |      547.87 |        718 |   6.37 | task_21039_molecular_dynamics_openmm |
|           89 |    7000 |        False |    False |  41.55 |         None |      542.49 |        719 |   4.80 | task_21051_molecular_dynamics_openmm |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+

INFO - psiflow.sampling - 
INFO - psiflow.sampling - 
INFO - psiflow.learning - reinitializing scale/shift/avg_num_neighbors on data_train
INFO - psiflow.models.base - training model using 729 states for training and 81 for validation
INFO - psiflow.metrics - 
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
| walker_index | counter | is_discarded | is_reset | f_rmse | disagreement | temperature | identifier | e_rmse |                               stdout |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
|            0 |    8000 |        False |    False |  30.59 |         None |      535.18 |        720 |   0.58 | task_22858_molecular_dynamics_openmm |
|            1 |    8000 |        False |    False |  29.82 |         None |      538.70 |        721 |   1.90 | task_22870_molecular_dynamics_openmm |
|            2 |    8000 |        False |    False |  29.42 |         None |      565.31 |        722 |   1.04 | task_22882_molecular_dynamics_openmm |
|            3 |    8000 |        False |    False |  41.40 |         None |      541.59 |        723 |   3.89 | task_22894_molecular_dynamics_openmm |
|            4 |    8000 |        False |    False |  40.34 |         None |      554.21 |        724 |   2.19 | task_22906_molecular_dynamics_openmm |
|            5 |    8000 |        False |    False |  36.49 |         None |      568.61 |        725 |   2.79 | task_22918_molecular_dynamics_openmm |
|            6 |    8000 |        False |    False |  38.82 |         None |      560.87 |        726 |   2.40 | task_22930_molecular_dynamics_openmm |
|            7 |    8000 |        False |    False |  29.95 |         None |      541.33 |        727 |   0.93 | task_22942_molecular_dynamics_openmm |
|            8 |    8000 |        False |    False |  31.39 |         None |      555.66 |        728 |   2.51 | task_22954_molecular_dynamics_openmm |
|            9 |    8000 |        False |    False |  40.53 |         None |      582.13 |        729 |   3.78 | task_22966_molecular_dynamics_openmm |
|           10 |    8000 |        False |    False |  32.47 |         None |      579.89 |        730 |   0.63 | task_22978_molecular_dynamics_openmm |
|           11 |    8000 |        False |    False |  39.53 |         None |      547.38 |        731 |   3.18 | task_22990_molecular_dynamics_openmm |
|           12 |    8000 |        False |    False |  32.37 |         None |      587.24 |        732 |   0.83 | task_23002_molecular_dynamics_openmm |
|           13 |    8000 |        False |    False |  47.10 |         None |      555.73 |        733 |   3.09 | task_23014_molecular_dynamics_openmm |
|           14 |    8000 |        False |    False |  34.52 |         None |      551.79 |        734 |   1.88 | task_23026_molecular_dynamics_openmm |
